ISBN,CopyNumber,LibraryID,PurchaseDate,Condition,Status
9780425199381,1788,5,1984-11-20 03:25:07,Poor,On Shelf
9780718128821,1789,4,2011-07-24 17:53:36,Good,Checked Out
9780744586466,1790,5,1998-10-07 17:37:43,Poor,On Holds Shelf
9780451530066,1791,5,2016-07-09 21:35:54,Fair,Checked Out
9780771065262,1792,3,2002-01-08 03:46:55,Poor,Checked Out
9781932416138,1793,1,1996-01-27 04:04:52,Good,On Shelf
9780684829456,1794,5,1997-08-03 08:04:25,Good,On Shelf
9780786815937,1795,1,2002-04-08 00:59:44,Fair,On Shelf
9780330419703,1796,2,1980-10-23 12:13:48,Fair,Checked Out
9780449002988,1797,1,2005-04-04 00:17:22,Poor,On Shelf
9780394704371,1798,1,1982-07-21 22:18:53,Good,Checked Out
9780851708706,1799,5,2007-11-09 02:07:49,Fair,On Shelf
9780425169698,1800,1,1999-09-02 19:27:47,Fine,On Shelf
9780898708257,1801,1,1999-04-07 18:02:39,Fine,On Shelf
9780553572667,1802,2,2020-10-01 07:02:36,Fair,On Shelf
9780671878849,1803,3,1985-02-14 12:32:55,Like New,On Shelf
9780781723053,1804,4,1980-06-18 20:59:55,Fine,On Shelf
9781898573456,1805,3,1991-08-15 18:08:01,Fine,On Shelf
9780822215028,1806,5,2018-01-05 18:37:22,Fair,On Shelf
9780465048526,1807,5,2008-12-22 12:55:57,Poor,On Shelf
9781579124588,1808,5,1990-02-15 19:27:54,Poor,On Shelf
9783442726325,1809,4,1985-08-30 06:52:15,Poor,Checked Out
9781569800362,1810,1,1980-02-29 00:43:30,Fine,On Shelf
9780674637122,1811,5,2000-02-10 07:43:51,Fair,On Shelf
9780553587241,1812,1,1990-08-20 11:50:15,Poor,Checked Out
9780679762690,1813,1,2012-01-13 21:56:32,Fine,On Shelf
9780142437056,1814,5,2012-04-28 09:14:17,Poor,On Shelf
9780375725357,1815,4,1997-07-20 01:24:03,Fair,On Holds Shelf
9781577660095,1816,4,1998-04-19 05:10:52,Like New,On Shelf
9780307265784,1817,4,1986-04-14 18:56:42,Poor,On Shelf
9780060580810,1818,4,1987-04-09 06:06:56,Fair,On Shelf
9780679722953,1819,5,2002-03-01 10:00:38,Poor,Processing
9780385607018,1820,4,2001-04-15 08:20:53,Good,Checked Out
9780375724954,1821,3,2015-12-13 13:51:57,Poor,On Shelf
9780415162456,1822,4,2002-01-24 09:54:56,Good,On Shelf
9781579510022,1823,5,2014-08-14 15:04:17,Like New,On Shelf
9780684194264,1824,2,1991-01-10 21:51:16,Good,On Shelf
9780671868611,1825,5,1993-05-31 11:13:12,Like New,On Shelf
9781884612473,1826,1,2007-03-26 05:08:10,Good,Checked Out
9781933618081,1827,4,2007-01-01 18:52:29,Poor,Checked Out
9780156319522,1828,4,2014-11-02 19:29:37,Fair,On Shelf
9780195168952,1829,5,1992-12-10 23:57:28,Fair,Checked Out
9781580012515,1830,2,1997-11-29 08:02:34,Fair,Checked Out
9780446691925,1831,1,2008-03-30 02:58:52,Like New,Checked Out
9781932206081,1832,1,2005-03-17 16:58:16,Fine,On Shelf
9780060578121,1833,2,1981-05-23 17:20:52,Fair,Checked Out
9780879100360,1834,5,2013-01-11 15:08:33,Good,Checked Out
9780060762872,1835,2,1980-06-28 13:31:20,Poor,On Shelf
9780674268586,1836,5,1997-05-31 19:51:45,Fine,Checked Out
9780060841829,1837,5,2011-02-25 09:43:18,Like New,On Shelf
9780345323880,1838,2,2002-07-14 07:06:14,Good,On Shelf
9780425213476,1839,2,1985-01-30 23:10:28,Fair,Checked Out
9781401200138,1840,4,2000-04-18 04:37:12,Good,On Shelf
9780006550433,1841,5,1987-01-25 06:37:04,Good,On Shelf
9780140158762,1842,3,2020-03-04 15:49:38,Like New,On Shelf
9780892818785,1843,4,1996-04-20 15:57:44,Good,On Shelf
9780742632592,1844,5,1999-06-25 01:01:55,Fine,On Shelf
9780415254083,1845,5,2004-12-24 00:02:00,Fine,On Shelf
9781850522317,1846,1,2017-06-19 18:47:32,Poor,On Shelf
9780061196676,1847,4,2011-10-03 06:50:51,Poor,Checked Out
9780805078916,1848,1,2012-07-27 18:35:08,Poor,On Shelf
9780141180946,1849,3,2008-07-22 10:52:35,Fine,On Shelf
9780375408274,1850,4,2012-02-15 02:56:28,Good,Checked Out
9780394479873,1851,3,2005-07-28 03:27:34,Good,On Shelf
9781400043194,1852,1,1989-04-05 20:48:19,Like New,On Shelf
9781416505525,1853,1,1988-09-10 13:06:57,Poor,Checked Out
9780590441742,1854,2,2006-11-02 22:13:21,Fine,On Shelf
9780785108115,1855,2,1996-11-17 12:34:57,Like New,On Shelf
9781563895685,1856,3,1995-08-06 04:23:48,Poor,On Shelf
9780140364545,1857,2,1981-11-03 05:05:17,Good,On Shelf
9780792273639,1858,2,1989-09-23 13:08:51,Fair,On Shelf
9780060930059,1859,3,1994-01-05 21:56:43,Good,Processing
9780679736851,1860,1,1985-01-07 15:21:29,Poor,On Shelf
9780385493000,1861,3,1981-12-03 18:02:07,Like New,On Shelf
9781559277587,1862,4,1991-06-11 17:26:51,Like New,On Shelf
9780684194264,1863,1,1982-02-11 12:15:33,Fine,On Shelf
9780192805980,1864,3,1999-03-26 03:47:44,Like New,On Shelf
9780735611313,1865,1,1989-07-16 13:54:48,Fine,On Shelf
9780393314434,1866,2,1989-03-16 09:34:20,Fine,Checked Out
9780393975420,1867,3,1985-10-01 13:12:57,Good,On Shelf
9781596060296,1868,2,1984-07-19 18:18:21,Like New,Checked Out
9780807218730,1869,5,2018-04-22 18:45:38,Poor,Checked Out
9780596006792,1870,2,1999-11-16 02:06:06,Poor,On Holds Shelf
9780446679220,1871,1,1980-01-19 11:34:41,Poor,Checked Out
9781416541189,1872,4,2006-05-15 07:55:19,Fine,On Shelf
9780345437860,1873,2,1986-04-02 17:23:46,Like New,Checked Out
9781421503547,1874,1,2020-02-13 19:50:33,Like New,Checked Out
9780394415765,1875,2,1987-06-18 19:40:46,Fine,Checked Out
9780141000589,1876,4,2003-11-24 01:46:26,Fine,On Shelf
9783865211392,1877,3,1984-11-25 19:50:44,Fair,On Shelf
9780786943333,1878,1,1996-09-06 12:48:24,Fair,On Shelf
9782070323289,1879,3,2001-11-02 02:23:09,Poor,On Holds Shelf
9780596527310,1880,3,2018-09-09 09:28:41,Fair,Checked Out
9780446674829,1881,1,1984-04-23 01:48:42,Good,Checked Out
9780152046996,1882,3,2000-05-26 08:18:23,Good,Checked Out
9780061124266,1883,4,2007-01-05 22:56:31,Poor,On Shelf
9780395746561,1884,3,2008-04-26 11:50:34,Fair,On Shelf
9780886777739,1885,3,1991-09-21 16:09:58,Poor,On Shelf
9780563388326,1886,5,2012-10-26 03:21:47,Poor,Checked Out
9780700610389,1887,4,1996-05-29 06:45:46,Fair,Checked Out
9780060763725,1888,3,1983-09-10 20:22:16,Like New,Checked Out
9780330398046,1889,1,1986-05-28 14:34:09,Fine,Checked Out
9780140481938,1890,3,2019-03-02 08:16:08,Good,On Shelf
9780486406664,1891,1,2012-01-29 05:33:48,Like New,On Shelf
9780449911808,1892,1,2009-01-16 09:26:53,Fair,On Shelf
9781402726620,1893,2,1994-04-27 13:18:57,Good,On Shelf
9780978655563,1894,2,1983-11-13 14:09:49,Fair,Checked Out
9780439573887,1895,2,1982-02-25 23:43:13,Fair,On Shelf
9780142180006,1896,4,1992-06-16 05:19:09,Fair,Processing
9780786282821,1897,3,2015-05-03 23:59:11,Fair,On Shelf
9780451409638,1898,5,2006-04-18 21:52:41,Like New,Checked Out
9780521805223,1899,4,2008-04-01 07:53:01,Good,On Holds Shelf
9781598870299,1900,4,2018-06-19 17:49:41,Good,On Shelf
9780142400869,1901,3,2018-02-18 08:16:33,Poor,On Shelf
9781421505565,1902,1,2015-10-30 17:58:41,Fair,On Shelf
9780451192523,1903,5,1990-04-10 04:13:11,Good,Checked Out
9780345418685,1904,1,2009-10-14 18:08:24,Good,Checked Out
9780618154029,1905,2,2008-12-28 01:21:02,Poor,On Shelf
9780743471220,1906,3,2000-05-03 13:21:16,Fine,On Holds Shelf
9780977880430,1907,1,2001-06-11 20:51:11,Fine,Checked Out
9780684846316,1908,2,2002-05-25 02:34:57,Poor,On Shelf
9780373073160,1909,2,1996-07-22 23:10:16,Good,On Shelf
9780140444421,1910,5,2005-08-13 21:54:08,Poor,Checked Out
9780486256078,1911,4,1988-05-21 02:26:59,Good,On Shelf
9780553580518,1912,3,2005-04-03 01:18:26,Like New,On Shelf
9780553816716,1913,3,1989-10-18 13:23:44,Good,On Shelf
9780192803467,1914,4,2009-11-24 17:38:57,Fair,On Shelf
9780671624132,1915,4,2020-10-07 09:36:06,Like New,On Shelf
9780061152559,1916,3,1993-04-17 07:56:15,Like New,On Holds Shelf
9780156932509,1917,3,2018-02-19 06:18:26,Fine,Checked Out
9780842342704,1918,1,1986-12-22 11:20:18,Fair,On Shelf
9780785110590,1919,4,2012-06-20 01:25:01,Fair,On Shelf
9780747257363,1920,1,1986-11-25 22:51:26,Good,On Shelf
9780743555616,1921,2,1999-08-15 16:16:51,Good,Checked Out
9780312354374,1922,4,1999-10-07 02:53:40,Fair,On Shelf
9789722331685,1923,5,2017-10-03 17:57:09,Good,On Shelf
9780316159722,1924,4,2014-09-16 20:28:52,Fine,On Shelf
9780571209057,1925,1,1992-01-19 10:02:22,Poor,On Shelf
9780446611626,1926,4,2011-09-05 00:44:26,Fair,On Shelf
9780152056780,1927,5,2000-12-21 15:23:45,Good,On Shelf
9780676977110,1928,4,1993-01-09 13:42:48,Poor,On Shelf
9780689835612,1929,3,2017-06-19 08:07:15,Fine,Checked Out
9788432296321,1930,4,2003-12-25 00:31:43,Fair,On Shelf
9780192832603,1931,2,1993-05-06 13:38:28,Fair,On Shelf
9788427030978,1932,2,1999-07-20 08:58:44,Good,On Shelf
9780689870163,1933,3,1981-10-27 12:11:34,Fair,Checked Out
9780140443875,1934,2,1991-07-18 08:36:52,Fair,Checked Out
9780020360759,1935,3,1987-01-28 06:57:46,Poor,Checked Out
9781843534754,1936,5,1996-09-28 18:05:55,Like New,On Shelf
9780520240780,1937,3,1987-03-06 08:10:38,Fair,On Shelf
9781591164852,1938,2,2000-07-18 12:10:57,Like New,On Shelf
9780812974928,1939,5,2020-07-22 00:33:56,Like New,On Shelf
9780521599634,1940,1,2002-04-23 15:26:22,Like New,Checked Out
9780380725786,1941,1,1989-01-07 05:43:51,Fine,Checked Out
9780684854755,1942,1,1985-04-21 22:08:17,Poor,Checked Out
9780253204783,1943,1,1997-10-07 11:02:50,Like New,On Shelf
9780312983307,1944,3,2015-07-23 08:39:13,Poor,On Shelf
9782831557434,1945,2,1988-08-20 02:37:08,Good,Checked Out
9780451207500,1946,3,2012-01-16 00:35:04,Poor,On Shelf
9780670261550,1947,2,1988-12-28 07:12:09,Fine,On Shelf
9780736903707,1948,1,1998-04-11 02:48:06,Fair,On Shelf
9780451166586,1949,3,1993-05-04 09:37:48,Poor,On Shelf
9781569246665,1950,5,2015-02-19 14:07:21,Poor,On Shelf
9781581348767,1951,5,2004-03-30 22:52:04,Like New,On Shelf
9781401302337,1952,1,2018-11-04 04:52:48,Fine,Checked Out
9780393970128,1953,2,1993-06-18 14:30:13,Fine,On Shelf
9780552153157,1954,4,1991-10-11 03:09:41,Fair,On Shelf
9780785123712,1955,1,2007-09-04 23:01:31,Fine,On Shelf
9780375839566,1956,2,1989-04-25 08:15:46,Fair,On Shelf
9780552771832,1957,5,2011-07-30 11:51:23,Good,Checked Out
9780862031435,1958,4,2002-03-07 17:54:12,Poor,Checked Out
9780679776598,1959,1,1985-11-13 05:28:09,Fair,On Shelf
9781593075422,1960,3,2004-08-02 13:15:07,Fair,Checked Out
9780385609371,1961,5,2010-06-13 13:04:25,Fine,Checked Out
9780486434094,1962,2,2012-09-19 05:28:18,Poor,On Shelf
9780060885373,1963,4,2000-10-07 19:31:42,Fair,Checked Out
9780425210765,1964,5,1999-02-10 02:41:12,Good,On Shelf
9780099498667,1965,3,1994-07-01 15:21:19,Fair,On Holds Shelf
9781560970705,1966,2,2003-06-01 07:32:42,Poor,Checked Out
9780689847431,1967,1,2017-04-01 15:39:36,Good,On Shelf
9780820320977,1968,4,2004-01-12 02:43:17,Fine,Checked Out
9781585479009,1969,2,1994-07-01 17:25:57,Like New,Checked Out
9780553096064,1970,2,2007-08-22 21:19:54,Fair,On Shelf
9780385494328,1971,5,2016-03-03 11:51:30,Like New,On Shelf
9780786837878,1972,3,1991-01-10 02:38:13,Poor,On Shelf
9781421505077,1973,2,2008-04-07 04:20:53,Fair,Checked Out
9780486296388,1974,2,1999-03-08 01:29:31,Poor,Processing
9780415378468,1975,4,1981-12-22 14:50:41,Good,Checked Out
9780553574630,1976,2,1991-12-25 19:34:46,Fair,On Shelf
9781844164165,1977,1,2005-04-07 00:45:14,Like New,Checked Out
9781401301958,1978,3,1991-08-20 17:22:52,Like New,On Shelf
9781595820310,1979,4,1990-07-28 20:43:00,Poor,Checked Out
9780373118182,1980,2,1999-06-17 01:10:21,Poor,On Shelf
9780394299037,1981,5,1980-01-16 06:47:42,Fair,Checked Out
9780785990239,1982,2,2014-08-30 16:39:46,Poor,On Shelf
9780842387453,1983,1,1984-09-04 23:17:56,Fair,Checked Out
9781416924999,1984,4,1998-10-27 08:17:08,Fine,On Shelf
9780197261118,1985,1,1987-08-14 20:07:08,Fair,Checked Out
9780618258024,1986,4,1998-08-10 02:09:37,Fair,On Shelf
9780679745136,1987,3,1993-06-16 22:34:11,Good,On Shelf
9780800871864,1988,4,2016-07-20 04:39:29,Fair,Processing
9780060593193,1989,4,2001-04-23 08:58:43,Good,Checked Out
9782207254417,1990,2,1980-10-27 22:50:56,Good,Checked Out
9781586853334,1991,3,1984-02-03 23:33:40,Fine,On Shelf
9780743255783,1992,5,1995-11-29 17:26:58,Fine,Checked Out
9780743243155,1993,4,1993-08-12 17:59:47,Like New,On Holds Shelf
9781568821818,1994,1,1995-06-08 14:27:48,Fair,Processing
9780813516707,1995,3,2010-09-10 19:56:49,Poor,On Shelf
9780521288842,1996,4,1988-10-03 13:42:23,Good,Checked Out
9780439178785,1997,5,2019-06-04 02:05:50,Like New,On Shelf
9780061131240,1998,4,1989-06-12 15:35:03,Fine,Processing
9780373115990,1999,4,2016-10-13 22:05:39,Fair,On Shelf
9781564780614,2000,2,2018-07-16 16:20:34,Good,Checked Out
9781558964907,2001,1,1995-03-20 22:36:49,Like New,On Shelf
9780743260169,2002,1,2018-01-22 02:41:32,Like New,On Holds Shelf
9780140009378,2003,4,2016-01-28 18:49:18,Good,On Shelf
9780486445632,2004,4,1984-01-28 12:00:49,Like New,On Shelf
9780802428554,2005,2,2002-04-30 22:46:38,Good,Checked Out
9782253142423,2006,1,2014-05-16 16:19:26,Good,Checked Out
9780099416159,2007,4,2001-05-11 03:59:03,Poor,On Shelf
9780815411215,2008,4,1992-02-01 14:32:39,Good,On Shelf
9780812532630,2009,3,2011-09-07 08:32:00,Fair,On Shelf
9780006496434,2010,3,2009-06-24 01:48:13,Fine,Checked Out
9781551668659,2011,4,1986-05-20 17:56:41,Like New,On Shelf
9780395971284,2012,5,2011-02-20 11:38:14,Fair,On Shelf
9780802143075,2013,1,1993-09-21 05:06:54,Fine,Checked Out
9780515123463,2014,5,2005-07-07 15:56:40,Fair,On Shelf
9780939682041,2015,4,1989-01-01 10:00:40,Good,On Shelf
9780802138880,2016,3,2009-03-20 08:42:35,Fine,On Shelf
9780345475732,2017,3,2009-12-18 16:53:26,Like New,On Shelf
9780375410468,2018,3,1992-02-12 02:09:34,Like New,On Shelf
9780878510375,2019,1,2001-06-22 10:52:09,Like New,On Shelf
9780393963328,2020,5,1992-02-16 23:00:16,Like New,On Shelf
9780786851522,2021,5,1981-04-14 06:06:56,Poor,On Shelf
9780156028066,2022,3,1996-04-05 16:27:31,Good,Checked Out
9780060575816,2023,2,2002-08-08 06:41:03,Fair,Checked Out
9780802142405,2024,3,2019-04-04 22:14:53,Good,On Shelf
9781563893698,2025,4,1986-01-16 01:16:33,Like New,On Shelf
9780452272262,2026,2,1991-03-08 06:34:46,Fine,On Holds Shelf
9780375413315,2027,1,1998-01-17 10:54:54,Like New,On Shelf
9781843544852,2028,1,1991-11-12 21:07:54,Good,On Shelf
9780316735162,2029,1,1989-09-06 22:17:54,Fine,Checked Out
9780806118468,2030,2,1996-06-06 13:45:13,Poor,Checked Out
9780929587783,2031,3,2016-04-25 12:05:42,Fair,On Shelf
9780060959036,2032,4,1992-04-15 12:25:34,Like New,Checked Out
9781840462685,2033,5,2002-12-22 06:50:14,Like New,Processing
9780525467342,2034,4,2009-08-06 01:18:39,Fine,On Shelf
9780865475090,2035,3,1997-09-30 19:38:41,Poor,Checked Out
9780340831205,2036,5,2004-05-16 11:01:16,Fine,On Shelf
9780060766740,2037,2,2009-12-27 04:09:13,Poor,On Shelf
9780767916912,2038,5,2001-12-30 20:19:23,Poor,Checked Out
9780393061314,2039,1,1983-02-01 03:27:31,Fair,On Shelf
9780451529367,2040,5,2005-10-27 00:00:22,Like New,Checked Out
9781569752296,2041,3,1988-05-16 11:50:08,Fair,Checked Out
9780312335281,2042,3,2003-08-21 22:39:35,Like New,On Holds Shelf
9780872207295,2043,1,1998-08-25 23:11:37,Fair,On Shelf
9780140714753,2044,3,2000-03-02 14:15:35,Poor,On Shelf
9780375414572,2045,1,2005-08-28 09:02:50,Poor,On Shelf
9780375752674,2046,2,2016-10-24 12:05:50,Fair,Checked Out
9780312360115,2047,1,1988-11-07 17:43:02,Good,On Shelf
9780345445780,2048,1,2018-11-18 15:17:32,Good,On Shelf
9781740594776,2049,3,1985-10-24 06:41:48,Fair,On Shelf
9780743428590,2050,4,2012-04-01 03:09:36,Fair,On Shelf
9781560064985,2051,2,1993-01-29 05:56:17,Fair,Checked Out
9780596009410,2052,5,1986-04-19 13:47:47,Poor,On Holds Shelf
9780064405478,2053,5,1996-04-28 17:04:55,Like New,On Shelf
9781930051157,2054,3,2012-05-14 11:47:46,Good,Checked Out
9780517149256,2055,3,1984-08-15 15:08:24,Fair,On Shelf
9780446679220,2056,5,2003-07-31 20:12:53,Good,On Shelf
9781400096893,2057,4,1994-11-01 22:33:00,Fair,Checked Out
9781597800440,2058,5,1984-06-24 22:11:21,Fine,On Shelf
9780060566104,2059,1,1991-06-28 23:16:37,Fine,On Shelf
9781598160154,2060,2,2008-02-09 05:19:39,Poor,On Shelf
9789722332200,2061,1,1998-12-16 17:09:12,Good,On Shelf
9780786806430,2062,2,1986-03-21 10:25:35,Fair,Checked Out
9781400082797,2063,5,2014-02-05 22:29:02,Fine,On Shelf
9780802141446,2064,3,2002-06-04 08:21:29,Like New,On Shelf
9780142406199,2065,1,1987-11-17 18:33:12,Good,On Shelf
9780192839923,2066,3,1981-06-17 15:10:29,Poor,Checked Out
9780060723934,2067,2,1996-12-09 19:29:18,Fine,On Shelf
9780131935075,2068,4,2003-12-03 19:27:00,Fine,On Shelf
9780684854281,2069,2,1982-11-27 04:46:07,Good,On Holds Shelf
9780679734499,2070,4,1991-05-23 02:35:59,Fair,On Shelf
9780415907446,2071,4,1980-08-10 02:26:35,Like New,On Shelf
9780471791430,2072,2,1999-09-19 09:33:20,Good,Checked Out
9780325005683,2073,1,2007-10-20 20:04:46,Fine,On Shelf
9781592283194,2074,1,2002-09-19 22:15:40,Fair,Checked Out
9780778322733,2075,5,2017-11-15 11:34:35,Good,Checked Out
9781575606248,2076,5,1992-04-20 22:45:59,Good,On Shelf
9780743253291,2077,3,2003-10-25 20:11:08,Like New,Checked Out
9780312853020,2078,2,2013-10-04 13:13:35,Like New,On Shelf
9780375701474,2079,1,2019-02-01 07:12:57,Good,On Shelf
9781400031313,2080,1,2018-02-22 18:47:18,Poor,Checked Out
9780060652920,2081,5,1984-12-26 20:37:07,Poor,Checked Out
9780965193771,2082,2,1984-07-10 23:53:43,Fair,On Shelf
9780374525071,2083,5,2005-07-10 04:32:48,Poor,On Shelf
9780387988924,2084,4,2018-12-30 09:05:27,Fair,On Shelf
9780713659894,2085,4,2020-01-02 05:57:53,Fair,On Shelf
9781840233803,2086,1,2006-04-10 11:38:20,Like New,Checked Out
9781860491818,2087,3,1990-01-16 08:57:05,Good,On Shelf
9780062700254,2088,2,2000-10-01 17:07:22,Good,On Shelf
9780743274029,2089,5,2003-01-07 10:01:55,Like New,On Shelf
9789681317089,2090,5,2015-02-07 15:26:11,Poor,Checked Out
9780805210538,2091,2,2015-09-15 00:00:34,Like New,On Shelf
9780553587579,2092,2,2004-12-28 19:45:17,Fair,On Shelf
9780060184124,2093,1,1981-11-23 23:48:33,Good,On Shelf
9780883657270,2094,5,1996-08-28 03:48:07,Good,On Shelf
9780521297653,2095,1,1996-02-09 14:31:05,Like New,On Shelf
9780563524748,2096,5,2006-11-17 06:40:23,Good,On Shelf
9780375416200,2097,1,2016-03-30 13:42:34,Like New,Checked Out
9780140442243,2098,1,1983-01-14 09:34:32,Fair,On Shelf
9780449235942,2099,2,1981-03-30 02:24:39,Like New,On Shelf
9780370006543,2100,4,1987-08-02 17:16:50,Poor,On Shelf
9780811212472,2101,3,2006-11-17 08:42:44,Like New,On Shelf
9780140449235,2102,4,2014-06-02 02:02:59,Fair,On Shelf
9780099285045,2103,4,1988-03-01 15:50:01,Poor,On Shelf
9780156028479,2104,2,1997-10-03 06:15:28,Good,On Shelf
9780765345516,2105,5,2011-07-20 02:05:39,Good,On Shelf
9781857238273,2106,4,1983-07-31 16:19:40,Poor,On Shelf
9781568821740,2107,4,2010-07-27 02:31:26,Like New,On Shelf
9780307275738,2108,4,2018-10-08 23:21:44,Fair,Checked Out
9781580082686,2109,2,1985-07-07 07:30:29,Fair,On Shelf
9780060094935,2110,5,1982-05-27 09:21:41,Good,On Shelf
9780192875341,2111,5,1990-05-20 09:23:51,Good,On Shelf
9780141011110,2112,4,1983-03-05 09:44:40,Like New,On Shelf
9780756615697,2113,2,1995-10-19 11:39:09,Poor,On Shelf
9780978605261,2114,4,2005-01-08 21:36:31,Fine,Checked Out
9780373793242,2115,3,2004-06-30 14:55:27,Good,On Shelf
9780425205594,2116,3,1994-01-16 14:18:41,Poor,On Shelf
9780393064988,2117,3,2011-04-22 20:14:33,Poor,On Shelf
9780618056996,2118,2,1980-06-21 10:01:47,Fair,On Shelf
9780515141672,2119,5,2009-08-26 03:30:37,Fine,Checked Out
9780679735878,2120,2,2015-08-24 15:48:58,Like New,On Holds Shelf
9780679735908,2121,1,1985-10-13 01:23:27,Poor,Checked Out
9781596870413,2122,5,1998-08-01 16:33:28,Poor,Checked Out
9781877058332,2123,3,2016-09-12 13:43:28,Like New,On Shelf
9780393327656,2124,1,1982-02-23 12:21:59,Good,Checked Out
9781597800440,2125,2,2012-07-05 22:26:29,Like New,Processing
9780393315639,2126,4,2019-05-31 01:52:04,Fine,On Shelf
9780451207500,2127,1,1992-09-21 22:43:50,Like New,On Shelf
9780375724428,2128,1,2000-09-17 06:12:51,Like New,Checked Out
9780756614195,2129,5,1986-01-23 04:41:15,Like New,On Shelf
9780375759314,2130,4,1986-12-14 17:05:07,Good,On Shelf
9780060732608,2131,1,1994-10-19 01:04:06,Fine,Checked Out
9780231054751,2132,3,1982-09-21 23:16:33,Fine,On Shelf
9780872207806,2133,5,1998-05-09 06:36:30,Fine,On Shelf
9780415162456,2134,1,1995-07-09 00:34:26,Good,Checked Out
9780553345896,2135,1,1989-02-27 13:35:21,Fine,Checked Out
9780375829635,2136,5,1983-03-01 00:38:48,Good,On Shelf
9780143037293,2137,2,1998-06-11 04:56:38,Fine,On Shelf
9780789420343,2138,4,1989-06-16 14:34:10,Fine,On Shelf
9781416500506,2139,5,2005-09-05 18:22:27,Fair,On Holds Shelf
9780451410894,2140,5,1988-08-27 14:43:20,Good,On Shelf
9780671747589,2141,3,2008-06-03 01:27:54,Fair,On Holds Shelf
9780750002448,2142,2,2019-10-24 20:43:41,Poor,Checked Out
9780143039709,2143,3,2015-01-30 16:10:42,Like New,On Shelf
9780689873195,2144,1,2005-06-15 18:20:56,Poor,Checked Out
9780375725357,2145,5,2001-01-14 10:02:25,Fine,On Shelf
9780001000391,2146,4,2020-01-31 14:21:02,Like New,Checked Out
9781841591155,2147,4,1992-03-30 10:46:33,Poor,Processing
9780393058260,2148,2,2007-06-16 11:26:08,Poor,Checked Out
9780440237167,2149,3,2007-02-06 18:21:26,Poor,On Shelf
9780778324317,2150,4,1990-04-12 13:12:17,Fine,Checked Out
