PatronID,ISBN,LibraryID,DatePlaced
193,9780674022874,2,2001-06-15 13:03:06
815,9780393314434,2,1993-05-27 18:31:10
374,9780872206335,4,2016-01-15 06:42:48
132,9781593357382,1,2000-05-28 16:38:12
377,9780425204238,1,2014-03-21 16:02:20
420,9781593358723,2,2019-11-21 00:01:36
632,9780553479010,4,2010-10-16 12:07:54
19,9780262570213,5,1996-07-30 20:54:10
657,9780618718740,4,1996-12-30 05:09:45
735,9781932416121,2,1988-09-09 04:13:57
627,9780684857084,5,2016-08-07 07:45:25
773,9781568958125,1,1999-04-09 20:34:54
239,9781400095469,2,2008-07-18 12:02:33
927,9780345481290,5,1993-02-28 14:43:24
917,9780060598822,5,2006-08-14 14:44:28
975,9781400132744,5,2019-01-12 12:08:09
636,9780142407578,2,2014-04-08 04:03:55
755,9780375727375,2,1980-01-04 04:19:44
91,9780393960693,4,2019-01-18 12:07:16
449,9780452011465,5,2014-06-26 22:17:38
494,9780761316800,4,1994-06-02 12:44:31
593,9780865164710,5,2010-03-11 17:43:02
286,9780226014906,2,1999-03-17 10:30:38
75,9780805069853,4,1991-06-10 15:53:40
969,9780553804362,2,1984-10-20 07:19:21
865,9780140441451,5,2016-03-10 05:52:46
436,9781563895951,4,2001-12-13 07:50:39
126,9780742529786,2,1994-09-26 03:18:58
179,9781415926697,5,1982-12-01 01:52:42
936,9780520213685,1,1987-06-13 07:08:01
532,9780448440132,4,1990-03-18 05:49:37
855,9781892597380,5,1982-08-07 03:32:27
269,9780439862691,1,2001-05-09 04:04:18
267,9781586216887,3,1985-03-23 19:12:49
682,9780451208637,3,2017-04-28 11:22:02
113,9780446514194,2,2015-09-03 01:50:16
643,9782253060703,5,2006-10-06 20:21:34
923,9781400065875,2,1990-06-02 01:53:39
566,9780521643863,4,2006-11-17 21:43:41
824,9780071451383,4,2007-09-28 03:48:00
900,9780553562941,1,1999-02-20 22:03:27
863,9780321209184,3,2004-03-27 00:16:40
76,9780142301449,2,2005-06-26 22:20:00
29,9780553571585,5,2006-10-18 11:08:18
937,9780060934736,3,2004-09-02 14:52:32
160,9780689834196,2,1984-06-21 13:11:39
347,9780393059953,2,2007-06-17 01:39:40
624,9780851703008,2,1989-07-12 18:38:05
635,9780761417132,3,2020-05-30 03:22:54
822,9780425039298,1,2009-12-10 00:25:12
141,9780345472427,4,1999-01-08 09:28:27
501,9780375413315,5,1997-03-07 12:29:57
941,9780330397964,1,2003-03-14 17:48:06
883,9780465020942,4,1980-06-05 16:58:02
327,9780674018297,2,2009-10-31 06:05:00
505,9780385497527,5,2001-10-25 00:42:12
908,9781569312063,1,1982-09-25 12:38:04
228,9780060001810,4,1999-03-04 15:57:36
323,9781421506128,2,2013-11-10 18:51:54
192,9781401207922,2,2009-11-06 02:34:37
39,9780374253844,3,2010-03-14 06:18:53
730,9780060645892,5,2014-09-01 11:38:33
769,9780743244589,4,2003-04-20 18:46:57
572,9780071485425,4,1999-04-25 19:33:45
642,9780385423335,2,1984-08-15 15:18:46
278,9780571217359,3,2020-10-12 17:05:06
824,9780141187396,5,2012-02-29 11:06:57
322,9780375707254,5,1985-12-11 22:54:25
380,9784048527859,1,1989-12-23 20:21:07
448,9780786927005,3,1987-09-28 09:27:25
112,9780810117310,1,2018-02-14 15:15:02
826,9780312321185,1,2018-09-15 16:10:53
276,9781591163541,3,2013-01-12 03:19:47
670,9780142402481,4,1991-09-26 12:10:39
228,9780380818204,5,1992-10-28 08:45:23
653,9780571214808,3,1991-03-02 17:25:12
196,9780531068519,3,1998-11-08 06:09:42
825,9781403969736,2,2015-09-09 05:26:37
269,9780451207500,5,2017-02-24 09:29:33
325,9780553564945,4,1981-09-27 21:06:53
473,9780786902064,1,2008-11-08 07:38:26
772,9780822215028,5,1992-11-16 03:45:49
182,9780226321325,1,1996-03-03 00:09:08
263,9780060792800,4,1998-06-30 13:53:41
572,9781405228183,1,2020-07-09 23:56:33
512,9780743437493,4,1983-10-09 12:18:44
798,9781568986197,2,2003-07-08 10:04:36
511,9780836210361,3,1984-10-28 02:45:06
869,9780375875267,4,1986-02-22 08:47:09
373,9780345458568,1,2009-02-27 07:42:06
276,9780674705593,2,2018-12-22 02:52:07
387,9780439774390,4,2016-11-06 06:08:07
851,9780505523976,2,2012-09-14 23:31:31
20,9788497596824,3,1992-03-13 08:42:36
988,9789626343661,1,1982-05-04 15:56:23
211,9780517222850,4,1984-04-13 02:13:37
849,9781599150147,1,2003-10-02 08:12:24
586,9780141010311,2,2001-05-13 00:44:48
356,9780826323576,4,2012-08-18 19:25:26
7,9780452280687,1,2007-09-27 20:19:26
294,9780156031271,4,1987-08-26 21:08:10
185,9781883011192,5,1993-11-29 17:25:34
287,9780140448948,2,1980-08-10 21:51:36
405,9781560251149,4,1985-03-11 06:55:28
290,9781557091840,3,1999-08-31 00:13:40
638,9780295979847,3,2008-09-24 11:26:22
54,9780446670784,5,1981-10-31 06:45:18
993,9780226025971,1,1980-03-27 08:22:21
698,9780156031394,1,1982-03-18 14:59:57
9,9781421510446,3,2012-07-26 00:45:52
56,9780553565690,1,2012-10-27 09:54:40
583,9780060747459,1,2001-07-17 10:39:34
680,9789812468239,5,2011-06-05 11:37:13
331,9780765310453,4,1999-05-23 22:06:42
565,9780140620634,2,2001-08-01 04:21:12
535,9780590240772,3,1983-10-09 17:35:00
511,9784088731445,2,1988-04-26 05:05:21
722,9780143039600,4,2001-06-12 19:16:25
687,9780763623326,2,1981-12-03 11:47:59
610,9780142400654,5,2000-12-25 19:16:17
818,9781577948261,2,1983-03-29 17:37:58
120,9781842055069,3,2001-08-02 04:44:21
699,9781400065011,1,1982-08-12 06:06:49
65,9780441864614,3,1983-07-10 15:27:33
963,9780465037384,3,2015-01-23 00:49:03
29,9782264022448,2,1989-11-20 18:33:38
644,9780810915879,4,2004-05-07 13:12:41
179,9780679752868,4,2002-12-29 16:47:21
473,9780425204016,5,2020-10-07 12:58:20
938,9780743484312,1,2000-04-07 23:41:18
51,9780714833651,3,1998-05-01 00:43:28
76,9780394708522,1,1983-08-17 15:23:41
322,9780763623111,4,2019-11-10 22:59:42
516,9780743255486,4,1981-06-10 05:50:31
696,9781421500492,4,1990-06-17 08:15:49
322,9789792234794,3,2011-02-17 09:56:49
409,9780060175641,4,1994-01-18 02:42:39
955,9781555916220,3,2004-03-22 16:43:20
542,9780689848827,5,2000-08-29 18:38:13
535,9780571219766,4,2008-05-09 03:31:43
623,9780664228910,5,1988-06-10 00:47:28
636,9781885586421,1,2005-12-22 22:52:39
58,9781932958096,4,2002-02-12 21:55:46
649,9784770016058,1,1980-03-15 13:26:18
160,9780307344830,5,1982-10-07 11:03:17
818,9780316769174,1,2016-06-14 08:29:30
205,9780486249445,5,1983-05-17 23:37:45
180,9780755321384,5,2010-03-02 15:37:30
578,9780312288013,1,1998-01-27 08:56:40
32,9780140295948,2,2011-05-14 09:07:21
409,9780393306231,5,2008-10-28 12:00:40
49,9780140276138,3,2012-08-18 01:33:42
855,9780375704055,3,1988-01-10 09:02:54
128,9781596792500,4,1981-02-10 16:16:28
410,9780563535119,1,2006-01-13 04:55:31
830,9780446693806,3,2008-12-26 16:21:38
442,9781420926842,4,1991-12-13 10:02:00
645,9789570823363,5,2010-08-02 23:04:51
345,9780439681308,5,2000-12-12 01:05:45
563,9780804728843,4,1988-06-13 15:16:37
624,9780415247719,5,1994-07-13 15:30:38
896,9780064401586,1,2010-11-01 23:47:26
286,9780573051333,3,1995-10-17 21:37:13
704,9780767921695,1,2002-07-14 16:14:54
754,9780399153594,4,1996-06-14 15:04:28
53,9780486272665,3,2004-03-22 08:00:21
390,9780099928409,5,2005-03-18 07:55:35
64,9780373771370,5,2017-10-04 07:32:46
774,9780198145707,5,2014-10-07 03:54:41
260,9780380725786,1,2018-12-24 00:39:42
295,752063326664,1,1981-01-28 01:17:20
783,9781891190230,1,2020-03-26 20:25:41
229,9780486451381,2,1992-11-29 15:15:17
130,9780743474764,1,2019-09-07 03:23:51
995,9780671037482,1,2009-08-02 14:26:34
234,9781565847255,2,1986-01-07 16:16:24
259,9781596911048,4,2005-02-25 07:00:20
436,9780140260021,1,1984-10-07 01:51:57
774,9780413772428,3,1981-07-24 12:21:06
383,9780393019995,3,1981-06-07 07:52:06
425,9780679866688,3,2005-04-04 16:38:47
476,9780440416883,3,2008-01-15 01:22:46
145,9781568028347,3,1984-12-05 20:03:52
947,9780330304214,5,2007-02-02 16:47:58
234,9780756404055,3,2017-01-13 17:02:20
768,9780375404931,5,2000-02-12 15:58:01
359,9780785264699,3,2009-07-13 17:11:32
436,9781885586421,3,1992-12-09 08:12:52
846,9780141311401,5,1995-05-02 09:18:30
102,9780140150810,4,1985-03-09 07:21:57
337,9780156508841,5,1997-09-18 14:44:39
148,9781569715147,5,2006-04-17 13:00:45
183,9780674991200,1,2020-08-11 09:45:41
838,9780316890663,5,1991-12-16 09:12:38
549,9782038717006,1,2001-11-11 16:38:37
150,9780689837142,3,1987-06-26 14:51:38
450,9780446691925,1,1998-03-01 13:42:19
871,9781590301944,4,1984-09-26 19:23:17
844,9781582406190,1,1997-05-09 17:17:10
338,9781585004843,2,1995-11-14 12:39:30
511,9780007137275,4,2012-12-04 16:58:35
630,9780380813735,3,2007-01-31 14:43:15
849,9780743252218,4,1997-11-17 08:32:30
389,9780971357235,1,1986-03-10 08:47:18
769,9780743271325,4,1998-03-05 21:36:46
713,9780976631156,4,2018-09-30 23:39:50
15,9780785116349,3,2002-03-14 22:39:42
631,9780395530078,3,2002-07-28 04:23:49
942,9780452286351,3,2016-02-20 20:23:14
530,9781584850557,3,2006-08-01 10:39:52
293,9780691017778,5,2009-03-23 02:10:47
497,9780425201688,4,1982-02-04 08:30:04
803,9780375714665,1,1981-09-21 12:13:35
758,9781904271062,5,2001-06-10 11:34:48
605,9780312983307,4,1981-01-14 15:52:31
431,9788433924629,5,1996-04-30 06:01:15
495,9780806525365,4,1999-02-11 21:37:34
249,9781413902624,5,1992-08-05 23:53:09
316,9780684856278,1,2019-02-17 09:52:28
106,9780861711765,2,1981-07-22 12:31:34
866,9781400076192,1,2001-11-10 00:30:51
223,9780060988647,4,2011-01-30 13:44:33
338,9780099481683,2,1997-02-07 12:57:37
13,9780552150262,2,1999-06-11 03:20:39
291,9781593154417,4,2015-07-02 09:08:57
738,9780262571036,3,1982-04-10 04:02:51
297,9780821221877,2,2015-09-07 03:16:28
399,9781596060241,5,2020-11-03 18:33:32
116,9780393325171,1,2020-01-05 15:25:10
231,9780820324937,2,1999-04-16 13:42:55
156,9780300098259,2,2004-02-17 02:36:52
509,9780316905749,2,1996-10-29 13:36:45
72,9780415929134,1,1985-11-10 10:06:19
34,9780787976385,3,2006-02-01 03:31:07
937,9781421505626,2,1992-03-05 03:44:51
376,9780521386739,5,1989-05-09 14:08:55
164,9780887847448,5,2017-05-12 06:06:37
673,9780140620474,5,2009-12-13 17:54:46
387,9780940450240,4,1999-03-01 09:11:39
918,9780802850898,1,1986-07-09 13:47:44
360,9780618111206,2,1993-06-03 04:53:05
804,9780679781486,3,2010-11-13 05:42:56
106,9780060541835,5,1989-05-06 00:49:25
251,9781841957951,5,2008-01-14 12:56:43
186,9780375836671,2,2017-01-20 00:42:10
867,9780316016650,2,2016-04-10 23:54:00
107,9780312316136,4,2019-01-01 09:20:33
617,9784091256461,1,1984-12-29 07:08:23
549,9780451207500,3,2002-10-18 17:07:07
105,9780756401535,5,2007-10-18 07:14:21
371,9781594731402,2,2008-03-20 16:52:55
720,9781585678839,2,1981-12-28 12:44:42
662,9781582404875,4,1984-07-22 18:37:25
578,9781579126254,3,1987-09-26 22:59:21
825,9780684807546,4,1981-09-22 22:51:24
508,9780375507908,3,2011-09-14 10:19:15
598,9780195309683,3,1981-11-28 11:37:11
509,9781930846395,3,2002-07-19 03:27:52
905,9780764586019,1,1988-07-12 21:15:04
670,9781597221283,5,1990-02-12 05:44:22
181,9780743276870,2,2015-12-13 18:20:07
102,9780316014502,2,2004-05-24 07:27:03
738,9781591160489,1,2014-09-15 01:17:23
388,9780452285934,1,1987-02-27 23:13:48
365,9780521010504,5,2014-08-15 23:21:17
661,9788466368872,1,2007-09-23 19:02:35
628,9780821758267,4,2003-02-17 01:41:11
435,9780061122095,2,2000-04-19 09:51:26
991,9780786718610,3,2008-04-13 20:55:02
428,9783471772539,1,2004-08-30 03:19:31
954,9780451217417,4,1985-04-16 18:43:16
380,9782868698223,4,2019-05-30 19:45:57
438,9780340878750,5,1984-11-17 07:10:57
465,9780451527844,5,1995-02-02 07:13:36
629,9780525464822,5,2018-01-04 13:25:56
44,9783404204076,3,2008-07-06 14:00:21
927,9780446613446,5,2014-08-21 20:04:50
401,760789719271,4,1985-04-23 13:39:24
78,9780061121203,1,2002-03-28 03:08:48
98,9780020360759,5,2017-04-23 03:36:13
17,9781400096473,2,1990-10-20 23:44:55
533,9781563897283,1,2006-05-25 21:59:45
331,9780140193701,2,1985-10-09 08:48:03
456,9780060929879,5,1982-07-12 03:31:44
302,9780553702460,2,1986-01-04 12:12:29
350,9780385424707,5,2016-06-27 20:20:10
500,9781597221283,4,1988-08-21 16:12:14
861,9780385497145,5,2004-05-27 21:17:41
29,9781400095568,1,2002-05-28 18:49:56
329,9780553580488,1,1992-08-29 17:35:13
112,9780763616250,2,2003-08-24 15:02:36
430,9780821775899,4,1990-06-26 13:55:51
761,9780718132385,2,1991-11-14 14:31:31
594,9780743484312,5,1996-01-25 10:44:35
973,9780140442052,5,2000-12-22 15:28:37
919,9781401209339,5,1993-01-21 22:43:44
784,9781587150883,4,2005-12-12 22:57:42
131,9780871202864,3,1981-05-30 00:41:09
148,9780060841867,5,1991-07-31 21:43:31
234,9780922729364,3,1992-12-20 12:49:28
463,9780749934422,3,2012-04-12 21:52:00
682,9780586071397,4,1988-12-18 23:26:07
178,9780862431358,1,1983-01-09 00:12:26
750,9780446607438,5,2018-09-03 21:57:37
399,9780553295412,3,2009-02-21 17:25:09
68,9780571144563,1,2015-07-09 14:48:58
18,9780439651417,5,2017-05-25 10:50:11
711,9780751533118,4,2013-03-30 04:45:34
196,9781569716182,2,1981-03-17 09:16:08
343,9781401301361,2,2014-08-27 21:41:24
219,9781400033416,5,1990-12-23 03:59:40
359,9780671741037,3,2013-04-02 19:35:39
329,9781416532828,5,1986-08-14 15:25:06
854,9781843540786,2,1982-05-03 07:08:17
75,9780810119116,4,1994-10-06 18:18:56
164,9780307343109,2,1998-01-14 11:05:24
681,9781585425006,4,2011-09-19 08:13:19
653,9780743270755,2,1981-11-04 10:15:18
43,9780345435774,1,2007-09-07 09:16:09
647,9780325005683,3,1982-11-19 11:32:10
950,9780307335852,3,1987-01-08 23:04:22
508,9780312925741,1,2003-06-16 04:35:01
349,9780871139603,1,2016-10-26 03:33:36
232,9780830832941,4,2017-11-28 21:08:52
194,9780060931957,2,2006-03-13 10:49:44
793,9780316156509,3,2004-09-21 07:24:27
310,9781581805635,4,1981-02-23 14:35:27
380,9789626343661,4,1984-12-23 17:26:04
22,9788466616201,3,2008-08-18 21:14:23
840,9781566917667,1,2014-11-02 15:18:43
872,9788466307253,3,2018-05-05 01:14:13
324,9781569715147,5,2009-02-16 13:09:37
32,9780425199329,1,1984-01-05 22:01:38
483,9789879397503,4,2001-09-24 23:04:58
404,9781591169291,5,2010-02-27 18:22:06
327,9780786942886,2,2016-10-14 11:24:53
950,9780006540809,5,2007-08-19 01:22:59
210,9780451203779,1,2020-09-30 12:38:05
322,9780060761530,1,2000-08-02 02:21:33
292,9780425210758,4,1992-07-19 06:39:35
346,9780751333329,4,1984-09-26 01:06:14
235,9780740721946,1,2008-02-03 02:18:54
871,9780802131782,1,2013-04-01 11:21:08
681,9780413728609,2,1984-11-22 06:08:36
532,9780441014453,1,2011-08-31 16:34:19
133,9780671605650,1,1992-10-26 16:32:03
771,9781400132744,2,1997-08-09 22:39:01
496,9781593076191,5,2013-08-19 11:45:02
431,9780684873176,3,2019-04-27 08:40:06
886,9780425199329,2,1998-01-17 16:29:38
355,9780321107213,4,2009-05-06 02:19:01
725,9780143034759,5,2008-07-26 06:29:32
718,9780007190683,5,2010-03-01 13:30:17
324,9781572705487,5,1990-12-08 21:19:13
111,9780306812309,5,2020-01-22 19:59:01
747,9781402714542,2,1984-08-02 12:47:40
223,9780394746234,4,1990-05-24 00:28:09
283,9781557091628,4,1998-08-23 11:44:26
63,9780590213110,3,2004-11-10 15:06:19
648,9780152018481,3,2004-12-19 21:26:59
260,9780440235163,1,1986-09-28 07:52:47
14,9780300094008,5,2001-01-21 07:14:44
941,9780140030341,3,1994-09-14 10:32:13
714,9780517147689,3,2020-08-08 17:10:58
218,9780385336956,5,2010-12-17 18:04:45
206,9780756403256,4,1987-11-01 18:16:16
985,9780393002317,4,2011-02-24 16:11:03
72,9780071460828,3,2019-07-14 19:06:41
640,9780755301942,3,1994-11-10 11:45:15
966,9781585671267,4,2007-10-15 03:18:59
218,9780735617223,5,1986-09-21 22:39:25
647,9781416500186,5,1993-12-30 21:17:09
709,9780618074518,3,2002-06-09 18:58:51
88,9780553213430,1,1986-02-27 18:20:24
383,9780805076882,5,1992-06-27 19:21:23
18,9780451529305,4,1992-06-26 06:37:06
3,9780099284291,2,1994-10-27 23:24:39
754,9780553262964,5,2017-04-01 05:47:16
494,9780395957998,1,1991-10-23 05:18:43
949,9781889307152,2,2018-11-11 20:55:31
547,9780345397607,3,1991-08-09 01:28:21
449,9780262740159,2,2005-01-08 13:51:33
359,9781423100201,3,2014-07-05 19:23:37
943,9780575075061,4,1986-09-12 16:42:59
99,9780807085738,5,1997-05-06 14:16:52
954,9781590526866,2,2004-03-12 02:50:01
408,9780140444575,4,1981-12-13 15:25:25
115,9780385335102,1,1997-08-15 03:45:49
916,9780060952433,2,2012-11-12 16:46:45
308,9781400000746,5,1994-04-17 15:52:31
106,9780140276909,5,1990-10-03 21:33:26
996,9780486431840,3,1983-09-25 18:12:18
95,9780446526647,2,1983-10-13 08:43:56
472,9780441014453,3,2008-09-27 13:46:27
400,9780486286563,4,2005-01-05 22:11:11
536,9780822331131,5,1988-03-09 14:21:00
199,9780140449099,2,1991-09-12 15:07:24
654,9780375813757,2,2009-11-08 12:14:06
612,9780385335102,5,2013-10-04 06:10:42
401,9780385516686,1,2003-08-25 21:54:20
316,9780826411327,1,2019-10-10 11:16:45
848,9780007145591,1,1982-05-08 00:22:03
854,9780140714531,5,2017-10-08 18:47:24
93,9780451187840,2,2011-09-27 00:02:45
268,9781416939610,4,2002-01-28 08:14:38
406,9780426203674,3,2005-05-10 16:48:30
478,9780439890281,5,2005-04-23 01:52:54
603,9781593083366,4,2004-10-18 13:07:12
401,9781416500292,1,1987-01-20 12:13:16
284,9780521439619,1,2010-03-28 04:17:40
718,9780393964523,1,2019-04-04 07:40:52
657,9780486424620,1,1987-03-18 07:39:52
579,9780446611626,4,1986-06-11 19:24:51
788,9780192839923,2,2008-12-14 12:06:19
936,9780064434980,3,1987-01-09 15:36:05
937,9780440300281,4,2018-02-06 21:18:15
674,9780141439761,3,2015-12-07 08:48:09
13,9781593074821,2,2005-10-15 05:41:54
51,9780385722148,3,2000-11-14 11:54:10
387,9780843174205,5,2017-07-10 07:32:24
337,9781400098231,1,1991-08-19 08:32:05
953,9780505525154,1,1983-08-31 17:42:31
804,9780758210371,2,1986-08-14 10:23:54
898,9780451143426,5,1990-05-22 06:19:59
507,9780385240871,3,1980-10-02 07:57:22
92,9780449231418,4,2008-12-22 04:21:14
332,9780007117536,2,2009-01-07 13:36:28
375,9780439994125,1,1980-04-29 15:14:59
284,9780441008766,1,1989-06-25 10:13:36
9,9780425084786,2,1995-10-12 08:04:46
942,9780786931583,4,2013-10-17 20:30:25
627,9780375726545,3,2012-09-16 07:11:08
661,9780141439495,3,1991-09-23 19:31:01
180,9783379017060,4,2007-09-29 19:17:44
52,9780553576016,3,1984-12-01 13:19:53
149,9780142002155,2,1985-01-07 22:32:47
424,9780312850531,5,1998-10-05 09:40:55
972,9780140259445,1,1981-12-05 23:50:15
190,9780679730040,2,2013-11-04 05:03:01
488,9780425182673,2,1980-02-19 08:06:20
311,9780810992597,3,2015-10-27 17:33:45
381,9780747253747,1,1980-04-19 22:19:34
542,9780671624132,4,2020-04-07 23:15:53
339,9780516277653,5,2016-04-24 00:24:54
345,9781932857009,5,1982-08-08 13:13:42
682,9780679446699,2,2006-01-13 16:04:08
779,9781842161906,3,2020-06-24 00:46:39
733,9780571202805,2,2014-12-12 06:58:18
812,9780753814413,5,1995-04-27 04:16:44
53,9780451457639,3,2015-02-11 21:39:15
175,9780132197380,4,1992-11-04 18:10:58
960,9780130887016,1,2000-09-18 23:19:57
343,9780743410588,4,2001-08-23 22:30:14
736,9781592402687,1,1992-09-08 05:34:15
568,9780618436637,1,1993-07-06 04:24:26
403,9781400080465,5,1982-09-13 05:15:28
982,9780375752339,2,2009-02-24 21:30:09
587,9780060535032,3,2014-12-18 04:14:02
436,9780415253895,1,2007-08-12 04:12:52
53,702727014581,1,2002-11-19 08:48:58
568,9780307276780,1,2000-09-10 03:27:04
425,9780345418265,2,1982-01-14 13:24:07
100,9781423600763,3,2018-03-08 11:38:45
744,9780425104279,2,1980-03-11 22:21:54
526,9780024266408,5,1980-11-20 01:00:32
972,9780679642428,3,1997-04-04 23:19:07
811,9780370006543,3,2015-10-30 00:40:44
472,9780812927634,2,1989-09-27 07:55:35
84,9780140274097,5,2019-03-13 04:40:01
760,9780140437287,4,2013-01-16 02:01:09
539,9780395883976,5,2008-12-07 11:45:17
452,9780064472685,1,2020-05-31 03:15:44
597,9780553213553,5,1992-10-13 13:13:17
297,9780142501092,4,1983-06-02 19:09:26
711,9780673393555,5,2015-04-12 02:33:23
7,9780440424949,1,2015-03-03 01:34:00
361,9781884612473,1,2009-04-11 19:49:03
518,9780385497145,1,2000-10-05 00:21:44
617,9780939666508,2,1996-05-11 12:34:09
162,9780679757917,3,1996-01-30 13:30:48
864,9780486249445,2,2016-11-08 07:45:54
317,9780446611237,1,1983-05-19 22:24:33
916,9780755300204,2,2017-06-27 10:41:16
958,9781401202569,3,2011-08-15 22:34:41
280,9780394746166,2,1989-08-18 05:50:21
76,9780152056780,2,1995-11-27 09:35:35
166,9780452269682,5,1986-05-17 10:36:04
907,9780252062292,4,2012-02-06 08:36:20
791,9780374517885,5,2018-02-19 03:15:15
104,9780747268468,1,1980-02-13 07:09:34
624,9780843955286,1,2003-04-25 21:43:41
325,9781401204105,5,1987-02-28 08:47:01
739,9781550546002,2,1985-05-28 05:30:25
392,9782266106344,1,2002-10-29 03:51:40
